Company Name,Model Name,Price,Model Year,Location,Mileage,Engine Type,Engine Capacity,Color,Assembly,Body Type,Transmission Type,Registration Status
Toyota,Land,2600000,1995,Punjab,100000,Petrol,4500,Green,Imported,SUV,Automatic,Registered
Daihatsu,Cuore,650000,2007,Punjab,68000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Vitz,1700000,2008,Islamabad,73000,Petrol,1300,Assembly,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1830000,2010,KPK,135000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Honda,City,1935000,2016,Punjab,74000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Nissan,Dayz,1550000,2014,Islamabad,55000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,1650000,2015,KPK,80000,Petrol,660,Silver,Local,Hatchback,Automatic,Registered
Suzuki,Wagon,1365000,2016,Punjab,44000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2830000,2016,Islamabad,65000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Lexus,RX,6800000,2010,Punjab,130000,Petrol,3500,White,Imported,Cross Over,Automatic,Registered
Suzuki,Swift,1125000,2010,Punjab,120000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,1150000,2006,KPK,100000,Petrol,1300,Turquoise,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2400000,2017,Punjab,46000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Corolla,1850000,2015,Sindh,72000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Civic,2190000,2014,Punjab,82000,Petrol,1800,White,Local,Sedan,Manual,Registered
Toyota,Corolla,975000,2007,Punjab,205000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Audi,A4,4700000,2013,Punjab,65000,Petrol,1800,White,Imported,SUV,Automatic,Registered
Toyota,Prado,12000000,2012,Punjab,92000,Petrol,2700,White,Imported,SUV,Automatic,Registered
Suzuki,Mehran,675000,2015,Sindh,35000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,520000,2007,Punjab,127665,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1490000,2016,Sindh,47000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Suzuki,Swift,1475000,2016,Islamabad,80000,Petrol,1300,Grey,Local,Hatchback,Manual,Registered
Toyota,Prado,11700000,2012,KPK,141000,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Suzuki,Cultus,1180000,2016,Sindh,71000,Petrol,1000,Gold,Local,Hatchback,Manual,Registered
Toyota,Prius,3300000,2014,Sindh,130576,Hybrid,1800,White,Imported,Sedan,Automatic,Registered
Toyota,Corolla,950000,2006,Islamabad,222000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Corolla,1550000,2012,Punjab,75000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Suzuki,Mehran,600000,2009,Punjab,54500,Petrol,800,Indigo,Local,Hatchback,Manual,Registered
Suzuki,Mehran,625000,2012,Punjab,99000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Passo,1850000,2015,Punjab,57000,Petrol,1000,Maroon,Imported,Hatchback,Automatic,Registered
Suzuki,Bolan,650000,2010,Punjab,168360,Petrol,800,White,Local,Mini Van,Manual,Registered
Toyota,Corolla,1275000,2010,Punjab,81500,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Vezel,4500000,2015,Islamabad,48500,Petrol,1500,Black,Imported,Cross Over,Automatic,Un-Registered
Toyota,Corolla,1950000,2012,KPK,150000,Petrol,1600,Grey,Local,Sedan,Manual,Registered
Toyota,Aqua,2825000,2015,Sindh,71000,Petrol,1500,Black,Imported,Hatchback,Automatic,Registered
Suzuki,Bolan,680000,2015,Punjab,70000,Petrol,800,Green,Local,Van,Manual,Registered
Honda,Civic,3075000,2016,Punjab,55000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Suzuki,Swift,1850000,2018,Islamabad,68000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Toyota,Land,30500000,2016,Punjab,14000,Petrol,4600,White,Imported,SUV,Automatic,Un-Registered
Toyota,Corolla,1000000,1996,KPK,200000,Petrol,1600,Navy,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,885000,2018,Punjab,24000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Suzuki,Mehran,345000,2002,Punjab,100000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,1190000,2008,Islamabad,210000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,725000,2009,Punjab,75000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1541000,2017,Sindh,40000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,1470000,2018,KPK,93000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Suzuki,Cultus,1660000,2018,Sindh,22000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,3000000,2018,KPK,18900,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Vezel,3100000,2014,Sindh,83000,Petrol,1500,White,Imported,Cross Over,Automatic,Registered
Honda,City,2155000,2016,Punjab,51000,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Toyota,Fortuner,8200000,2018,Punjab,19825,Petrol,2700,Black,Local,SUV,Automatic,Registered
Honda,Civic,2500000,2014,KPK,89000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,320000,1991,Islamabad,150000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1050000,2014,Punjab,55000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Passo,1685000,2013,Punjab,70000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,550000,2008,KPK,44757,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,3050000,2018,Punjab,52000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,775000,2017,Punjab,5874,Petrol,800,White,Local,Hatchback,Manual,Registered
Mitsubishi,Pajero,1375000,1996,Punjab,150000,Diesel,2800,Silver,Imported,SUV,Automatic,Registered
Suzuki,Cultus,650000,2007,Punjab,313000,Petrol,1000,Black,Local,Hatchback,Manual,Registered
Suzuki,Cultus,625000,2006,Punjab,120000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Honda,City,1775000,2013,Punjab,95000,Petrol,1300,Gold,Local,Sedan,Manual,Registered
Toyota,Corolla,2000000,2014,Islamabad,71000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,City,750000,2002,Punjab,255855,Petrol,1500,White,Local,Sedan,Manual,Registered
Toyota,Vitz,1025000,2003,Sindh,177000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Mitsubishi,Pajero,650000,1997,Punjab,200000,Petrol,1100,Grey,Imported,SUV,Manual,Registered
Suzuki,Wagon,1450000,2017,Islamabad,45000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,375000,2006,Punjab,150000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Honda,N,1200000,2014,Punjab,51000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Toyota,Prado,13000000,2013,Punjab,57000,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Suzuki,Alto,450000,2006,Punjab,250000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Honda,City,1350000,2009,Punjab,140000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Cultus,1950000,2019,Kashmir,15000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,975000,2007,Punjab,162700,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Daihatsu,Cuore,660000,2007,Punjab,132000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Alto,875000,2012,Punjab,63000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,680000,2012,Punjab,28000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Liana,650000,2007,KPK,80000,Petrol,1300,White,Local,Sedan,Manual,Registered
Mitsubishi,Pajero,1450000,1993,KPK,150000,Diesel,2800,Silver,Imported,SUV,Automatic,Registered
KIA,Pride,195000,1996,Punjab,100000,Petrol,1100,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,415000,2002,Punjab,189000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,1540000,2019,Punjab,5394,Petrol,660,White,Local,Hatchback,Automatic,Un-Registered
Suzuki,Alto,1450000,2019,Punjab,12345,Petrol,660,White,Local,Hatchback,Manual,Registered
Audi,A5,11500000,2018,Punjab,12000,Petrol,1400,White,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,1600000,2018,Islamabad,50000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,510000,2008,Sindh,95000,Petrol,1000,Assembly,Local,Hatchback,Manual,Registered
Suzuki,Margalla,270000,1993,Punjab,124000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,City,715000,2002,Punjab,100000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Mehran,875000,2018,Punjab,40000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Civic,2000000,2010,Punjab,59000,Petrol,1800,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2000000,2013,Punjab,118300,Petrol,1600,Unlisted,Local,Sedan,Automatic,Registered
Toyota,Vitz,1625000,2012,Sindh,70400,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,700000,2014,Punjab,80000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Honda,Vezel,3600000,2014,Sindh,91000,Petrol,1500,Maroon,Imported,Cross Over,Automatic,Registered
Toyota,Vitz,2260000,2016,Punjab,53000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Un-Registered
Mitsubishi,Lancer,360000,1992,Punjab,120000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Corolla,2350000,2017,Punjab,75000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Passo,1235000,2009,Islamabad,130000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Fortuner,7500000,2017,Punjab,35000,Petrol,2700,White,Local,SUV,Automatic,Registered
Suzuki,Alto,1120000,2012,KPK,180000,Petrol,660,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,3075000,2018,Punjab,32000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Honda,Civic,3500000,2018,Sindh,45000,Petrol,1800,Grey,Local,Sedan,Automatic,Registered
Suzuki,Cultus,915000,2011,Punjab,46000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2200000,2014,Balochistan,52000,Petrol,1600,Grey,Local,Sedan,Automatic,Registered
Suzuki,Cultus,730000,2008,Punjab,74218,Petrol,1000,White,Local,Hatchback,Manual,Registered
Mazda,Axela,1325000,2007,Punjab,150000,Petrol,1500,Silver,Imported,Sedan,Automatic,Registered
Toyota,Corolla,2675000,2015,Sindh,27000,Petrol,1800,Bronze,Imported,Sedan,Automatic,Registered
Suzuki,Alto,740000,2007,Punjab,57000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,City,1650000,2013,Islamabad,113000,Petrol,1300,Red,Local,Sedan,Manual,Registered
Daihatsu,Cuore,640000,2008,Punjab,70000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1775000,2013,Punjab,149000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Vitz,2400000,2016,Islamabad,62000,Petrol,1000,White,Imported,Hatchback,Automatic,Un-Registered
Toyota,Corolla,2035000,2012,Sindh,92000,Petrol,1600,Maroon,Local,Sedan,Automatic,Registered
Suzuki,Bolan,630000,2008,Punjab,150000,Petrol,800,White,Local,Mini Van,Manual,Registered
Mercedes,Benz,7400000,2012,Islamabad,78000,Petrol,2000,White,Imported,Sedan,Automatic,Registered
Toyota,Corolla,1545000,2011,KPK,81000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,1750000,2018,Islamabad,31000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,Civic,3250000,2016,Punjab,56000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,390000,2004,KPK,123456,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Suzuki,Alto,1350000,2019,Punjab,8630,Petrol,660,White,Local,Hatchback,Manual,Registered
Honda,Vezel,5250000,2018,Punjab,20000,Petrol,1500,Black,Imported,Cross Over,Automatic,Un-Registered
Toyota,Corolla,2550000,2015,Punjab,120000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2360000,2018,Punjab,47000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,270000,2000,Punjab,165852,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,970000,2018,Islamabad,17000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,350000,1993,Islamabad,150000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Bolan,980000,2018,Punjab,76140,Petrol,800,White,Local,Van,Manual,Registered
Toyota,Corolla,2820000,2018,Islamabad,27500,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Corolla,1525000,2009,Punjab,165225,Petrol,1300,Green,Local,Sedan,Manual,Registered
Suzuki,Mehran,480000,2006,Punjab,900000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Nissan,Skyline,2950000,2005,Punjab,96000,Petrol,2500,Black,Imported,Sedan,Automatic,Registered
Toyota,Corolla,3465000,2018,Islamabad,56000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Toyota,Passo,1350000,2009,Islamabad,75000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1490000,2018,Punjab,15500,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Aqua,2100000,2012,Islamabad,165000,Petrol,1500,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Surf,4850000,2006,Punjab,80000,Petrol,3400,Blue,Local,SUV,Automatic,Registered
Honda,City,1067000,2005,Punjab,214539,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Passo,1600000,2012,Islamabad,101000,Petrol,1000,Maroon,Imported,Hatchback,Automatic,Registered
Toyota,Premio,2750000,2007,Sindh,87000,Petrol,1500,Silver,Imported,Sedan,Automatic,Registered
Honda,Civic,800000,2003,Sindh,197777,Petrol,1600,Black,Local,Sedan,Manual,Registered
Suzuki,Cultus,550000,2005,Punjab,198051,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Aqua,2395000,2014,Punjab,180000,Petrol,1500,Black,Imported,Hatchback,Automatic,Registered
Honda,N,1450000,2014,Islamabad,60000,Petrol,660,Pink,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,710000,2011,Punjab,285755,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1495000,2017,Punjab,120000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,City,2480000,2019,Islamabad,13000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Wagon,1450000,2017,Islamabad,90000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,1300000,2009,Punjab,135000,Petrol,1300,Assembly,Local,Sedan,Manual,Registered
Toyota,Prius,3150000,2015,Islamabad,112000,Hybrid,1800,White,Imported,Sedan,Automatic,Registered
Toyota,Corolla,680000,1996,Sindh,100000,Petrol,1600,Black,Local,Sedan,Manual,Registered
Suzuki,Mehran,290000,1992,Punjab,276000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Civic,2275000,2015,Punjab,94000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,3560000,2018,Punjab,70500,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Suzuki,Potohar,575000,1992,Islamabad,185000,Petrol,1000,White,Local,SUV,Manual,Registered
Honda,Civic,3300000,2017,Punjab,54000,Petrol,1800,Grey,Local,Sedan,Automatic,Registered
Honda,Civic,3900000,2019,Islamabad,13450,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Toyota,Corolla,2900000,2016,Sindh,25483,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Honda,City,2390000,2018,Punjab,21140,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Mehran,550000,2013,Punjab,50000,Petrol,800,Blue,Local,Hatchback,Manual,Registered
Toyota,Corolla,700000,1998,Punjab,150000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Honda,City,2325000,2017,Punjab,19000,Petrol,1300,Silver,Local,Sedan,Automatic,Registered
Honda,Civic,1425000,2011,Punjab,163000,Petrol,1800,Black,Imported,Sedan,Manual,Registered
Toyota,Corolla,2350000,2015,Punjab,48000,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Toyota,Corolla,2200000,2013,Punjab,49000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Daihatsu,Hijet,1150000,2013,Punjab,65000,Petrol,660,White,Imported,Mini Van,Automatic,Registered
Nissan,Dayz,1350000,2014,KPK,40000,Petrol,660,Red,Imported,Hatchback,Automatic,Registered
Mercedes,Benz,2100000,2006,KPK,230000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Honda,Vezel,3500000,2015,Punjab,89000,Petrol,1500,White,Imported,Cross Over,Automatic,Registered
Suzuki,Vitara,2450000,2005,Punjab,65000,Petrol,2700,Silver,Imported,SUV,Automatic,Registered
Suzuki,Cultus,630000,2007,Islamabad,100000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Aqua,2399000,2016,Islamabad,65000,Petrol,1500,Yellow,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Mehran,520000,2008,KPK,90000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Prado,13500000,2013,Punjab,79990,Petrol,2700,White,Imported,SUV,Automatic,Registered
Toyota,Prado,16300000,2014,Punjab,49000,Petrol,2700,White,Imported,SUV,Automatic,Un-Registered
Honda,Civic,915000,2005,Punjab,255556,Petrol,1600,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2300000,2016,Sindh,57000,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Toyota,Corolla,1100000,2004,KPK,120000,Diesel,2000,White,Local,Sedan,Manual,Registered
Mitsubishi,Pajero,2100000,1997,KPK,95000,Petrol,2400,White,Imported,SUV,Automatic,Un-Registered
Toyota,Land,2475000,1992,KPK,150000,Diesel,4200,White,Imported,SUV,Automatic,Registered
Toyota,Corolla,2240000,2016,Islamabad,72000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Freed,2600000,2014,Islamabad,51000,Hybrid,1500,White,Imported,Mini Van,Automatic,Registered
Honda,Civic,1720000,2012,Islamabad,98000,Petrol,1800,Silver,Local,Sedan,Automatic,Registered
Suzuki,Mehran,380000,2004,Islamabad,100000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Hyundai,Santro,575000,2005,Punjab,151825,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,Civic,950000,2005,Islamabad,200000,Petrol,1500,Grey,Local,Sedan,Manual,Registered
Suzuki,Bolan,260000,1998,Sindh,85000,Petrol,800,White,Local,Mini Van,Manual,Registered
Toyota,Corolla,1030000,1995,KPK,100000,Petrol,1500,Gold,Local,Sedan,Manual,Registered
Toyota,Corolla,2225000,2017,Punjab,47000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,Civic,3900000,2018,Punjab,8000,Petrol,1800,Silver,Local,Sedan,Automatic,Un-Registered
Toyota,Vitz,1950000,2014,Islamabad,64000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,450000,2000,Punjab,200000,Petrol,1000,White,Imported,Hatchback,Manual,Registered
Toyota,Land,3350000,1997,Balochistan,135000,Petrol,4500,Black,Local,SUV,Automatic,Un-Registered
Suzuki,Cultus,650000,2007,Islamabad,54000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Suzuki,Alto,640000,2008,Punjab,50000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Suzuki,Liana,690000,2006,Islamabad,123000,Petrol,1300,Maroon,Local,Sedan,Manual,Registered
Suzuki,Mehran,650000,2012,Punjab,75286,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Hyundai,Santro,540000,2005,Punjab,111111,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,475000,2006,KPK,60000,Petrol,800,Turquoise,Local,Hatchback,Manual,Registered
Suzuki,Cultus,540000,2007,Punjab,80000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,2250000,2015,Punjab,48000,Petrol,1600,Black,Local,Sedan,Automatic,Registered
Toyota,Corolla,2100000,2007,Balochistan,111000,Petrol,1500,Assembly,Imported,Sedan,Automatic,Registered
Toyota,Passo,2150000,2016,Punjab,38651,Petrol,1000,Brown,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Cultus,650000,2005,Punjab,150000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2490000,2018,KPK,62000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Vezel,3700000,2015,Islamabad,110000,Petrol,1500,Assembly,Imported,Cross Over,Automatic,Registered
Toyota,Passo,1130000,2006,KPK,232000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1200000,2007,KPK,124558,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Passo,1180000,2007,Islamabad,120000,Petrol,1000,Assembly,Imported,Hatchback,Automatic,Registered
Honda,City,1080000,2007,Punjab,465000,Petrol,1500,Grey,Local,Sedan,Manual,Registered
Toyota,Corolla,875000,2004,Punjab,200000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,865000,2013,Sindh,73000,Petrol,1000,Assembly,Local,Hatchback,Manual,Registered
Toyota,Prius,3900000,2017,Islamabad,40000,Petrol,1800,Grey,Local,Sedan,Automatic,Un-Registered
Daihatsu,Move,1525000,2016,Islamabad,34000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
BMW,5,7500000,2010,Punjab,84110,Petrol,3000,Black,Imported,Sedan,Automatic,Registered
Honda,City,800000,2001,Punjab,87000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Wagon,1650000,2016,Punjab,33000,Petrol,660,Red,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2690000,2018,Islamabad,44000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,City,2200000,2018,Punjab,80000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Cultus,1200000,2015,Islamabad,73000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,600000,2014,Punjab,64117,Petrol,800,Beige,Local,Hatchback,Manual,Registered
Toyota,Vitz,1065000,1999,Punjab,193000,Petrol,1000,Pink,Imported,Hatchback,Automatic,Registered
Honda,City,2150000,2017,Punjab,28950,Petrol,1300,White,Local,Sedan,Manual,Registered
Hyundai,Excel,200000,1993,Punjab,165000,Petrol,1500,Silver,Local,Sedan,Manual,Registered
Honda,Civic,3275000,2017,Punjab,34500,Petrol,1800,White,Local,Sedan,Automatic,Registered
Daihatsu,Mira,1690000,2016,Punjab,110298,Petrol,660,White,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Baleno,720000,2004,Punjab,130000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Prado,13500000,2013,Punjab,75000,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Suzuki,Wagon,1325000,2016,Punjab,52500,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,780000,2017,Punjab,33000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,670000,2013,Punjab,87000,Petrol,800,Assembly,Local,Hatchback,Manual,Registered
Honda,Accord,1525000,2003,Punjab,102500,Petrol,2400,White,Imported,Sedan,Automatic,Registered
Suzuki,Khyber,350000,1994,Sindh,120000,Petrol,1000,White,Imported,Hatchback,Manual,Registered
Suzuki,Mehran,1000000,2019,Punjab,25000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Toyota,Prado,9500000,2010,Islamabad,80484,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Mazda,Flair,1600000,2017,Punjab,4000,Petrol,1000,Assembly,Imported,Mini Van,Automatic,Un-Registered
Toyota,Corolla,3850000,2019,Sindh,10000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,1295000,2007,KPK,121000,Petrol,1800,Green,Local,Sedan,Automatic,Registered
Suzuki,Swift,1375000,2013,Punjab,170000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Suzuki,Liana,795000,2008,Punjab,113000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,525000,2010,Punjab,100000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,2180000,2013,Islamabad,100000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Vitz,1095000,1999,KPK,85000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Aqua,2290000,2013,Islamabad,72000,Petrol,1500,White,Imported,Hatchback,Automatic,Registered
Mazda,Axela,1290000,2007,Sindh,180000,Petrol,1500,Grey,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,760000,2007,Punjab,85000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,680000,2010,Sindh,125000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Alto,1530000,2019,Punjab,8000,Petrol,660,White,Local,Hatchback,Automatic,Un-Registered
Suzuki,Alto,625000,2008,Punjab,163000,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Suzuki,Cultus,590000,2006,Punjab,92500,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Margalla,520000,1996,Islamabad,96000,Petrol,1300,Red,Local,Sedan,Manual,Registered
Suzuki,Cultus,590000,2005,Punjab,48000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Mitsubishi,Mirage,1485000,2014,Sindh,101800,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Honda,Civic,3450000,2018,Islamabad,70000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,850000,2013,Punjab,87000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,580000,2005,Punjab,80000,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Toyota,Corolla,2150000,2015,Punjab,58000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,City,1050000,2004,Punjab,120000,Petrol,1300,Silver,Local,Sedan,Automatic,Registered
Toyota,Corolla,3400000,2019,Sindh,18000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,1550000,2017,Punjab,50000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Cultus,875000,2011,Sindh,45000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Prius,2190000,2010,Punjab,170000,Petrol,1800,Black,Imported,Sedan,Automatic,Registered
Nissan,Note,2900000,2017,Punjab,58000,Hybrid,1200,White,Imported,Mini Van,Automatic,Un-Registered
Toyota,Passo,1650000,2013,Sindh,113000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,980000,2008,KPK,160000,Petrol,660,Gold,Imported,Hatchback,Automatic,Registered
